group_7981	group_7981	0.8333333333333334	middle
group_6743	group_6743	0.8333333333333334	middle
group_6584	group_6584	0.8333333333333334	middle
group_6547	group_6547	0.8333333333333334	middle
group_6546	group_6546	0.8333333333333334	middle
group_6179	group_6179	0.8333333333333334	middle
group_5554	group_5554	0.8333333333333334	middle
group_4119	group_4119	0.8333333333333334	middle
group_3983	group_3983	0.8333333333333334	middle
group_3920	group_3920	0.8333333333333334	middle
group_3791	group_3791	0.8333333333333334	middle
group_3287	group_3287	0.8333333333333334	middle
group_1814	group_1814	0.8333333333333334	middle
group_144	group_144	0.8333333333333334	middle
group_16474	group_16474	0.8148148148148148	middle
group_16446	group_16446	0.8148148148148148	middle
group_14433	group_14433	0.8148148148148148	middle
group_13990	group_13990	0.8148148148148148	middle
group_13932	group_13932	0.8148148148148148	middle
group_11302	group_11302	0.8148148148148148	middle
group_11285	group_11285	0.8148148148148148	middle
group_9372	group_9372	0.8148148148148148	middle
group_9333	group_9333	0.8148148148148148	middle
group_8960	group_8960	0.8148148148148148	middle
group_8648	group_8648	0.8148148148148148	middle
group_8493	group_8493	0.8148148148148148	middle
group_8471	group_8471	0.8148148148148148	middle
group_7992	group_7992	0.8148148148148148	middle
group_7967	group_7967	0.8148148148148148	middle
group_6988	group_6988	0.8148148148148148	middle
group_6637	group_6637	0.8148148148148148	middle
group_6554	group_6554	0.8148148148148148	middle
group_6267	group_6267	0.8148148148148148	middle
group_6175	group_6175	0.8148148148148148	middle
group_6015	group_6015	0.8148148148148148	middle
group_5879	group_5879	0.8148148148148148	middle
group_5526	group_5526	0.8148148148148148	middle
group_5209	group_5209	0.8148148148148148	middle
group_5182	group_5182	0.8148148148148148	middle
group_4493	group_4493	0.8148148148148148	middle
group_4445	group_4445	0.8148148148148148	middle
group_4308	group_4308	0.8148148148148148	middle
group_4276	group_4276	0.8148148148148148	middle
group_3912	group_3912	0.8148148148148148	middle
group_3894	group_3894	0.8148148148148148	middle
group_3419	group_3419	0.8148148148148148	middle
group_3377	group_3377	0.8148148148148148	middle
group_3301	group_3301	0.8148148148148148	middle
group_3268	group_3268	0.8148148148148148	middle
group_3168	group_3168	0.8148148148148148	middle
group_1826	group_1826	0.8148148148148148	middle
group_1461	group_1461	0.8148148148148148	middle
group_1413	group_1413	0.8148148148148148	middle
group_978	group_978	0.8148148148148148	middle
group_207	group_207	0.8148148148148148	middle
group_15902	group_15902	0.7962962962962963	middle
group_10249	group_10249	0.7962962962962963	middle
group_10183	group_10183	0.7962962962962963	middle
group_8967	group_8967	0.7962962962962963	middle
group_8802	group_8802	0.7962962962962963	middle
group_8067	group_8067	0.7962962962962963	middle
group_8066	group_8066	0.7962962962962963	middle
group_7959	group_7959	0.7962962962962963	middle
group_7099	group_7099	0.7962962962962963	middle
group_7093	group_7093	0.7962962962962963	middle
group_6564	group_6564	0.7962962962962963	middle
group_5806	group_5806	0.7962962962962963	middle
group_5226	group_5226	0.7962962962962963	middle
group_4769	group_4769	0.7962962962962963	middle
group_4088	group_4088	0.7962962962962963	middle
group_3953	group_3953	0.7962962962962963	middle
group_3464	group_3464	0.7962962962962963	middle
group_3224	group_3224	0.7962962962962963	middle
group_150	group_150	0.7962962962962963	middle
group_15778	group_15778	0.7777777777777778	middle
dedA	dedA	0.7777777777777778	middle
group_10229	group_10229	0.7777777777777778	middle
group_9396	group_9396	0.7777777777777778	middle
group_9216	group_9216	0.7777777777777778	middle
group_9215	group_9215	0.7777777777777778	middle
group_8954	group_8954	0.7777777777777778	middle
group_8741	group_8741	0.7777777777777778	middle
group_8672	group_8672	0.7777777777777778	middle
group_8587	group_8587	0.7777777777777778	middle
group_8539	group_8539	0.7777777777777778	middle
group_8350	group_8350	0.7777777777777778	middle
group_7961	group_7961	0.7777777777777778	middle
group_6315	group_6315	0.7777777777777778	middle
group_6170	group_6170	0.7777777777777778	middle
group_5966	group_5966	0.7777777777777778	middle
group_5715	group_5715	0.7777777777777778	middle
group_5492	group_5492	0.7777777777777778	middle
group_5378	group_5378	0.7777777777777778	middle
group_5213	group_5213	0.7777777777777778	middle
group_3793	group_3793	0.7777777777777778	middle
group_3560	group_3560	0.7777777777777778	middle
group_3394	group_3394	0.7777777777777778	middle
group_3280	group_3280	0.7777777777777778	middle
group_14524	group_14524	0.7592592592592593	middle
group_9441	group_9441	0.7592592592592593	middle
group_9343	group_9343	0.7592592592592593	middle
group_9330	group_9330	0.7592592592592593	middle
group_9045	group_9045	0.7592592592592593	middle
group_8997	group_8997	0.7592592592592593	middle
group_8888	group_8888	0.7592592592592593	middle
group_8845	group_8845	0.7592592592592593	middle
group_8540	group_8540	0.7592592592592593	middle
group_8515	group_8515	0.7592592592592593	middle
group_8422	group_8422	0.7592592592592593	middle
group_8394	group_8394	0.7592592592592593	middle
group_8291	group_8291	0.7592592592592593	middle
group_8208	group_8208	0.7592592592592593	middle
group_7796	group_7796	0.7592592592592593	middle
group_7784	group_7784	0.7592592592592593	middle
group_7539	group_7539	0.7592592592592593	middle
group_7265	group_7265	0.7592592592592593	middle
group_6207	group_6207	0.7592592592592593	middle
group_6009	group_6009	0.7592592592592593	middle
group_5951	group_5951	0.7592592592592593	middle
group_5321	group_5321	0.7592592592592593	middle
group_4530	group_4530	0.7592592592592593	middle
group_4444	group_4444	0.7592592592592593	middle
group_4277	group_4277	0.7592592592592593	middle
group_4275	group_4275	0.7592592592592593	middle
group_4011	group_4011	0.7592592592592593	middle
group_3924	group_3924	0.7592592592592593	middle
pknB	pknB	0.7592592592592593	middle
group_2391	group_2391	0.7592592592592593	middle
group_1784	group_1784	0.7592592592592593	middle
group_626	group_626	0.7592592592592593	middle
group_490	group_490	0.7592592592592593	middle
group_12732	group_12732	0.7407407407407407	middle
group_10728	group_10728	0.7407407407407407	middle
group_9743	group_9743	0.7407407407407407	middle
group_9211	group_9211	0.7407407407407407	middle
group_9177	group_9177	0.7407407407407407	middle
group_8884	group_8884	0.7407407407407407	middle
group_8334	group_8334	0.7407407407407407	middle
group_8306	group_8306	0.7407407407407407	middle
group_7946	group_7946	0.7407407407407407	middle
group_7856	group_7856	0.7407407407407407	middle
group_7050	group_7050	0.7407407407407407	middle
group_6922	group_6922	0.7407407407407407	middle
group_5790	group_5790	0.7407407407407407	middle
group_5543	group_5543	0.7407407407407407	middle
group_5169	group_5169	0.7407407407407407	middle
group_5147	group_5147	0.7407407407407407	middle
group_3531	group_3531	0.7407407407407407	middle
group_3185	group_3185	0.7407407407407407	middle
group_2199	group_2199	0.7407407407407407	middle
group_2153	group_2153	0.7407407407407407	middle
group_2089	group_2089	0.7407407407407407	middle
group_1177	group_1177	0.7407407407407407	middle
group_830	group_830	0.7407407407407407	middle
group_805	group_805	0.7407407407407407	middle
group_551	group_551	0.7407407407407407	middle
group_169	group_169	0.7407407407407407	middle
group_50	group_50	0.7407407407407407	middle
group_9040	group_9040	0.7222222222222222	middle
group_9003	group_9003	0.7222222222222222	middle
group_8767	group_8767	0.7222222222222222	middle
group_8765	group_8765	0.7222222222222222	middle
group_8763	group_8763	0.7222222222222222	middle
group_8745	group_8745	0.7222222222222222	middle
group_8612	group_8612	0.7222222222222222	middle
group_8611	group_8611	0.7222222222222222	middle
group_8289	group_8289	0.7222222222222222	middle
group_7802	group_7802	0.7222222222222222	middle
group_7783	group_7783	0.7222222222222222	middle
group_7425	group_7425	0.7222222222222222	middle
group_6669	group_6669	0.7222222222222222	middle
group_4944	group_4944	0.7222222222222222	middle
group_4307	group_4307	0.7222222222222222	middle
group_3598	group_3598	0.7222222222222222	middle
group_3379	group_3379	0.7222222222222222	middle
group_14967	group_14967	0.7037037037037037	middle
group_13354	group_13354	0.7037037037037037	middle
group_11364	group_11364	0.7037037037037037	middle
group_10659	group_10659	0.7037037037037037	middle
group_10466	group_10466	0.7037037037037037	middle
group_10389	group_10389	0.7037037037037037	middle
group_10090	group_10090	0.7037037037037037	middle
group_9756	group_9756	0.7037037037037037	middle
group_9335	group_9335	0.7037037037037037	middle
group_8771	group_8771	0.7037037037037037	middle
group_8087	group_8087	0.7037037037037037	middle
group_7718	group_7718	0.7037037037037037	middle
group_7226	group_7226	0.7037037037037037	middle
group_6701	group_6701	0.7037037037037037	middle
group_5638	group_5638	0.7037037037037037	middle
group_4083	group_4083	0.7037037037037037	middle
group_3199	group_3199	0.7037037037037037	middle
group_10022	group_10022	0.6851851851851852	middle
group_8747	group_8747	0.6851851851851852	middle
group_8604	group_8604	0.6851851851851852	middle
group_8481	group_8481	0.6851851851851852	middle
group_7951	group_7951	0.6851851851851852	middle
group_7289	group_7289	0.6851851851851852	middle
group_6913	group_6913	0.6851851851851852	middle
group_6536	group_6536	0.6851851851851852	middle
lapA	lapA	0.6851851851851852	middle
group_3581	group_3581	0.6851851851851852	middle
group_2178	group_2178	0.6851851851851852	middle
group_1320	group_1320	0.6851851851851852	middle
group_1074	group_1074	0.6851851851851852	middle
group_10764	group_10764	0.6666666666666666	middle
group_10568	group_10568	0.6666666666666666	middle
group_10154	group_10154	0.6666666666666666	middle
group_9956	group_9956	0.6666666666666666	middle
group_9926	group_9926	0.6666666666666666	middle
group_9795	group_9795	0.6666666666666666	middle
group_9213	group_9213	0.6666666666666666	middle
group_8292	group_8292	0.6666666666666666	middle
group_8102	group_8102	0.6666666666666666	middle
group_7282	group_7282	0.6666666666666666	middle
group_7279	group_7279	0.6666666666666666	middle
group_6424	group_6424	0.6666666666666666	middle
group_6008	group_6008	0.6666666666666666	middle
group_5580	group_5580	0.6666666666666666	middle
group_5306	group_5306	0.6666666666666666	middle
group_5083	group_5083	0.6666666666666666	middle
group_3741	group_3741	0.6666666666666666	middle
group_1968	group_1968	0.6666666666666666	middle
group_1179	group_1179	0.6666666666666666	middle
group_255	group_255	0.6666666666666666	middle
group_15168	group_15168	0.6481481481481481	middle
group_11888	group_11888	0.6481481481481481	middle
group_10651	group_10651	0.6481481481481481	middle
group_9860	group_9860	0.6481481481481481	middle
group_9820	group_9820	0.6481481481481481	middle
group_9757	group_9757	0.6481481481481481	middle
group_9655	group_9655	0.6481481481481481	middle
group_9654	group_9654	0.6481481481481481	middle
group_9227	group_9227	0.6481481481481481	middle
group_8663	group_8663	0.6481481481481481	middle
group_8099	group_8099	0.6481481481481481	middle
group_8083	group_8083	0.6481481481481481	middle
group_8082	group_8082	0.6481481481481481	middle
group_8060	group_8060	0.6481481481481481	middle
group_7900	group_7900	0.6481481481481481	middle
group_7795	group_7795	0.6481481481481481	middle
group_5301	group_5301	0.6481481481481481	middle
group_4953	group_4953	0.6481481481481481	middle
group_4229	group_4229	0.6481481481481481	middle
group_2378	group_2378	0.6481481481481481	middle
group_11636	group_11636	0.6296296296296297	middle
group_10887	group_10887	0.6296296296296297	middle
group_10820	group_10820	0.6296296296296297	middle
group_10819	group_10819	0.6296296296296297	middle
group_10818	group_10818	0.6296296296296297	middle
group_10513	group_10513	0.6296296296296297	middle
group_9872	group_9872	0.6296296296296297	middle
group_9846	group_9846	0.6296296296296297	middle
group_9704	group_9704	0.6296296296296297	middle
group_9554	group_9554	0.6296296296296297	middle
group_9538	group_9538	0.6296296296296297	middle
group_9483	group_9483	0.6296296296296297	middle
group_9193	group_9193	0.6296296296296297	middle
trbJ~~~traI	trbJ~~~traI	0.6296296296296297	middle
group_9149	group_9149	0.6296296296296297	middle
group_8603	group_8603	0.6296296296296297	middle
group_8567	group_8567	0.6296296296296297	middle
group_8305	group_8305	0.6296296296296297	middle
group_7893	group_7893	0.6296296296296297	middle
group_7823	group_7823	0.6296296296296297	middle
group_7128	group_7128	0.6296296296296297	middle
group_6611	group_6611	0.6296296296296297	middle
group_5900	group_5900	0.6296296296296297	middle
group_5704	group_5704	0.6296296296296297	middle
group_5355	group_5355	0.6296296296296297	middle
group_5189	group_5189	0.6296296296296297	middle
group_5052	group_5052	0.6296296296296297	middle
group_4976	group_4976	0.6296296296296297	middle
group_4759	group_4759	0.6296296296296297	middle
group_4309	group_4309	0.6296296296296297	middle
group_4213	group_4213	0.6296296296296297	middle
group_4173	group_4173	0.6296296296296297	middle
group_4084	group_4084	0.6296296296296297	middle
group_4069	group_4069	0.6296296296296297	middle
group_3264	group_3264	0.6296296296296297	middle
group_1802	group_1802	0.6296296296296297	middle
group_1740	group_1740	0.6296296296296297	middle
group_1626	group_1626	0.6296296296296297	middle
group_1431	group_1431	0.6296296296296297	middle
group_906	group_906	0.6296296296296297	middle
group_495	group_495	0.6296296296296297	middle
group_247	group_247	0.6296296296296297	middle
group_204	group_204	0.6296296296296297	middle
group_181	group_181	0.6296296296296297	middle
group_11010	group_11010	0.6111111111111112	middle
group_10755	group_10755	0.6111111111111112	middle
group_10309	group_10309	0.6111111111111112	middle
group_10250	group_10250	0.6111111111111112	middle
group_9992	group_9992	0.6111111111111112	middle
group_9911	group_9911	0.6111111111111112	middle
group_9909	group_9909	0.6111111111111112	middle
group_9905	group_9905	0.6111111111111112	middle
group_9893	group_9893	0.6111111111111112	middle
group_9873	group_9873	0.6111111111111112	middle
group_9848	group_9848	0.6111111111111112	middle
group_9784	group_9784	0.6111111111111112	middle
group_9139	group_9139	0.6111111111111112	middle
group_8548	group_8548	0.6111111111111112	middle
group_6382	group_6382	0.6111111111111112	middle
group_4592	group_4592	0.6111111111111112	middle
group_4056	group_4056	0.6111111111111112	middle
group_10770	group_10770	0.5925925925925926	middle
group_10542	group_10542	0.5925925925925926	middle
group_9907	group_9907	0.5925925925925926	middle
group_9900	group_9900	0.5925925925925926	middle
group_9884	group_9884	0.5925925925925926	middle
group_9812	group_9812	0.5925925925925926	middle
group_9782	group_9782	0.5925925925925926	middle
group_9739	group_9739	0.5925925925925926	middle
group_9537	group_9537	0.5925925925925926	middle
group_9159	group_9159	0.5925925925925926	middle
group_8694	group_8694	0.5925925925925926	middle
group_8181	group_8181	0.5925925925925926	middle
group_7448	group_7448	0.5925925925925926	middle
group_6206	group_6206	0.5925925925925926	middle
group_5386	group_5386	0.5925925925925926	middle
group_14693	group_14693	0.5740740740740741	middle
group_13689	group_13689	0.5740740740740741	middle
group_13013	group_13013	0.5740740740740741	middle
group_12792	group_12792	0.5740740740740741	middle
group_9892	group_9892	0.5740740740740741	middle
group_9624	group_9624	0.5740740740740741	middle
group_9417	group_9417	0.5740740740740741	middle
group_8816	group_8816	0.5740740740740741	middle
group_8807	group_8807	0.5740740740740741	middle
group_8644	group_8644	0.5740740740740741	middle
group_8506	group_8506	0.5740740740740741	middle
group_8504	group_8504	0.5740740740740741	middle
group_8286	group_8286	0.5740740740740741	middle
group_8205	group_8205	0.5740740740740741	middle
group_8163	group_8163	0.5740740740740741	middle
group_7953	group_7953	0.5740740740740741	middle
group_7563	group_7563	0.5740740740740741	middle
group_7418	group_7418	0.5740740740740741	middle
group_7134	group_7134	0.5740740740740741	middle
group_6903	group_6903	0.5740740740740741	middle
group_6700	group_6700	0.5740740740740741	middle
group_6678	group_6678	0.5740740740740741	middle
group_6568	group_6568	0.5740740740740741	middle
group_5936	group_5936	0.5740740740740741	middle
group_5692	group_5692	0.5740740740740741	middle
group_5273	group_5273	0.5740740740740741	middle
group_5271	group_5271	0.5740740740740741	middle
group_4706	group_4706	0.5740740740740741	middle
group_4018	group_4018	0.5740740740740741	middle
group_3652	group_3652	0.5740740740740741	middle
group_3436	group_3436	0.5740740740740741	middle
group_3197	group_3197	0.5740740740740741	middle
group_3160	group_3160	0.5740740740740741	middle
dcuC	dcuC	0.5740740740740741	middle
group_1406	group_1406	0.5740740740740741	middle
group_1318	group_1318	0.5740740740740741	middle
group_1157	group_1157	0.5740740740740741	middle
group_876	group_876	0.5740740740740741	middle
group_271	group_271	0.5740740740740741	middle
group_14640	group_14640	0.5555555555555556	middle
group_10891	group_10891	0.5555555555555556	middle
group_10723	group_10723	0.5555555555555556	middle
group_9839	group_9839	0.5555555555555556	middle
group_8688	group_8688	0.5555555555555556	middle
group_8573	group_8573	0.5555555555555556	middle
group_8266	group_8266	0.5555555555555556	middle
group_5512	group_5512	0.5555555555555556	middle
group_4495	group_4495	0.5555555555555556	middle
group_2105	group_2105	0.5555555555555556	middle
group_336	group_336	0.5555555555555556	middle
group_15781	group_15781	0.5370370370370371	middle
group_10621	group_10621	0.5370370370370371	middle
group_10083	group_10083	0.5370370370370371	middle
group_9966	group_9966	0.5370370370370371	middle
group_9857	group_9857	0.5370370370370371	middle
group_9692	group_9692	0.5370370370370371	middle
group_9256	group_9256	0.5370370370370371	middle
group_8169	group_8169	0.5370370370370371	middle
group_7997	group_7997	0.5370370370370371	middle
group_6628	group_6628	0.5370370370370371	middle
group_6198	group_6198	0.5370370370370371	middle
group_3863	group_3863	0.5370370370370371	middle
group_3385	group_3385	0.5370370370370371	middle
group_3262	group_3262	0.5370370370370371	middle
group_2863	group_2863	0.5370370370370371	middle
group_1536	group_1536	0.5370370370370371	middle
group_13577	group_13577	0.5185185185185185	middle
group_12499	group_12499	0.5185185185185185	middle
group_10893	group_10893	0.5185185185185185	middle
group_10285	group_10285	0.5185185185185185	middle
group_10223	group_10223	0.5185185185185185	middle
group_10202	group_10202	0.5185185185185185	middle
group_8856	group_8856	0.5185185185185185	middle
group_8231	group_8231	0.5185185185185185	middle
group_7824	group_7824	0.5185185185185185	middle
group_7493	group_7493	0.5185185185185185	middle
group_5029	group_5029	0.5185185185185185	middle
group_4806	group_4806	0.5185185185185185	middle
group_4224	group_4224	0.5185185185185185	middle
group_4101	group_4101	0.5185185185185185	middle
group_4050	group_4050	0.5185185185185185	middle
group_3359	group_3359	0.5185185185185185	middle
group_2175	group_2175	0.5185185185185185	middle
group_2065	group_2065	0.5185185185185185	middle
group_1250	group_1250	0.5185185185185185	middle
group_152	group_152	0.5185185185185185	middle
group_14813	group_14813	0.5	middle
group_12821	group_12821	0.5	middle
group_11594	group_11594	0.5	middle
group_10574	group_10574	0.5	middle
group_10361	group_10361	0.5	middle
group_10343	group_10343	0.5	middle
group_10234	group_10234	0.5	middle
group_10192	group_10192	0.5	middle
group_10116	group_10116	0.5	middle
group_9553	group_9553	0.5	middle
group_8875	group_8875	0.5	middle
group_8501	group_8501	0.5	middle
group_7780	group_7780	0.5	middle
group_6878	group_6878	0.5	middle
group_6726	group_6726	0.5	middle
group_5407	group_5407	0.5	middle
group_5090	group_5090	0.5	middle
group_5023	group_5023	0.5	middle
group_5022	group_5022	0.5	middle
group_4929	group_4929	0.5	middle
group_4671	group_4671	0.5	middle
group_4635	group_4635	0.5	middle
group_4555	group_4555	0.5	middle
group_4049	group_4049	0.5	middle
group_3836	group_3836	0.5	middle
group_3616	group_3616	0.5	middle
group_3429	group_3429	0.5	middle
group_3381	group_3381	0.5	middle
group_3349	group_3349	0.5	middle
group_3332	group_3332	0.5	middle
group_2901	group_2901	0.5	middle
group_2226	group_2226	0.5	middle
group_1994	group_1994	0.5	middle
group_1976	group_1976	0.5	middle
group_1975	group_1975	0.5	middle
group_1871	group_1871	0.5	middle
group_825	group_825	0.5	middle
group_481	group_481	0.5	middle
group_423	group_423	0.5	middle
group_12161	group_12161	0.4814814814814814	middle
group_11910	group_11910	0.4814814814814814	middle
group_11570	group_11570	0.4814814814814814	middle
group_10605	group_10605	0.4814814814814814	middle
group_9194	group_9194	0.4814814814814814	middle
group_9178	group_9178	0.4814814814814814	middle
group_7329	group_7329	0.4814814814814814	middle
group_6843	group_6843	0.4814814814814814	middle
group_6255	group_6255	0.4814814814814814	middle
group_5590	group_5590	0.4814814814814814	middle
group_5268	group_5268	0.4814814814814814	middle
group_5216	group_5216	0.4814814814814814	middle
group_5051	group_5051	0.4814814814814814	middle
group_4637	group_4637	0.4814814814814814	middle
group_4636	group_4636	0.4814814814814814	middle
group_3589	group_3589	0.4814814814814814	middle
group_1983	group_1983	0.4814814814814814	middle
group_1978	group_1978	0.4814814814814814	middle
group_1977	group_1977	0.4814814814814814	middle
group_1741	group_1741	0.4814814814814814	middle
group_15243	group_15243	0.4629629629629629	middle
group_10687	group_10687	0.4629629629629629	middle
group_10629	group_10629	0.4629629629629629	middle
group_10189	group_10189	0.4629629629629629	middle
group_9383	group_9383	0.4629629629629629	middle
group_9235	group_9235	0.4629629629629629	middle
group_9150	group_9150	0.4629629629629629	middle
group_8645	group_8645	0.4629629629629629	middle
group_8198	group_8198	0.4629629629629629	middle
group_7786	group_7786	0.4629629629629629	middle
rhsD	rhsD	0.4629629629629629	middle
group_6630	group_6630	0.4629629629629629	middle
group_6262	group_6262	0.4629629629629629	middle
group_6261	group_6261	0.4629629629629629	middle
group_5053	group_5053	0.4629629629629629	middle
group_3822	group_3822	0.4629629629629629	middle
group_2007	group_2007	0.4629629629629629	middle
group_14966	group_14966	0.4444444444444444	middle
group_14306	group_14306	0.4444444444444444	middle
group_11847	group_11847	0.4444444444444444	middle
group_11507	group_11507	0.4444444444444444	middle
group_11458	group_11458	0.4444444444444444	middle
group_11224	group_11224	0.4444444444444444	middle
group_10756	group_10756	0.4444444444444444	middle
group_10231	group_10231	0.4444444444444444	middle
group_10093	group_10093	0.4444444444444444	middle
group_9981	group_9981	0.4444444444444444	middle
group_9283	group_9283	0.4444444444444444	middle
group_9006	group_9006	0.4444444444444444	middle
group_8947	group_8947	0.4444444444444444	middle
group_8167	group_8167	0.4444444444444444	middle
group_7996	group_7996	0.4444444444444444	middle
group_7222	group_7222	0.4444444444444444	middle
group_7221	group_7221	0.4444444444444444	middle
group_5820	group_5820	0.4444444444444444	middle
group_5027	group_5027	0.4444444444444444	middle
group_4524	group_4524	0.4444444444444444	middle
group_4178	group_4178	0.4444444444444444	middle
group_15490	group_15490	0.4259259259259259	middle
group_14728	group_14728	0.4259259259259259	middle
group_14647	group_14647	0.4259259259259259	middle
group_14525	group_14525	0.4259259259259259	middle
group_14138	group_14138	0.4259259259259259	middle
group_12524	group_12524	0.4259259259259259	middle
group_10699	group_10699	0.4259259259259259	middle
group_10200	group_10200	0.4259259259259259	middle
group_10127	group_10127	0.4259259259259259	middle
group_10081	group_10081	0.4259259259259259	middle
group_10047	group_10047	0.4259259259259259	middle
group_10041	group_10041	0.4259259259259259	middle
group_9991	group_9991	0.4259259259259259	middle
group_9969	group_9969	0.4259259259259259	middle
group_9824	group_9824	0.4259259259259259	middle
group_9761	group_9761	0.4259259259259259	middle
group_9760	group_9760	0.4259259259259259	middle
group_9662	group_9662	0.4259259259259259	middle
group_9660	group_9660	0.4259259259259259	middle
group_9491	group_9491	0.4259259259259259	middle
group_9490	group_9490	0.4259259259259259	middle
group_9039	group_9039	0.4259259259259259	middle
group_9038	group_9038	0.4259259259259259	middle
group_9037	group_9037	0.4259259259259259	middle
group_8599	group_8599	0.4259259259259259	middle
group_8239	group_8239	0.4259259259259259	middle
group_8080	group_8080	0.4259259259259259	middle
group_8061	group_8061	0.4259259259259259	middle
group_7698	group_7698	0.4259259259259259	middle
group_7401	group_7401	0.4259259259259259	middle
group_7001	group_7001	0.4259259259259259	middle
group_6841	group_6841	0.4259259259259259	middle
group_6680	group_6680	0.4259259259259259	middle
group_6607	group_6607	0.4259259259259259	middle
group_6471	group_6471	0.4259259259259259	middle
group_6130	group_6130	0.4259259259259259	middle
group_5887	group_5887	0.4259259259259259	middle
group_5631	group_5631	0.4259259259259259	middle
group_5264	group_5264	0.4259259259259259	middle
group_5157	group_5157	0.4259259259259259	middle
group_4822	group_4822	0.4259259259259259	middle
lmbE	lmbE	0.4259259259259259	middle
group_4261	group_4261	0.4259259259259259	middle
group_3989	group_3989	0.4259259259259259	middle
group_3904	group_3904	0.4259259259259259	middle
group_3747	group_3747	0.4259259259259259	middle
group_3495	group_3495	0.4259259259259259	middle
group_3401	group_3401	0.4259259259259259	middle
group_3247	group_3247	0.4259259259259259	middle
group_2001	group_2001	0.4259259259259259	middle
group_1445	group_1445	0.4259259259259259	middle
group_1358	group_1358	0.4259259259259259	middle
group_280	group_280	0.4259259259259259	middle
group_14396	group_14396	0.4074074074074074	middle
group_12766	group_12766	0.4074074074074074	middle
group_11523	group_11523	0.4074074074074074	middle
group_10601	group_10601	0.4074074074074074	middle
group_10600	group_10600	0.4074074074074074	middle
group_10201	group_10201	0.4074074074074074	middle
group_9339	group_9339	0.4074074074074074	middle
group_7989	group_7989	0.4074074074074074	middle
group_7859	group_7859	0.4074074074074074	middle
group_7835	group_7835	0.4074074074074074	middle
group_6806	group_6806	0.4074074074074074	middle
group_6690	group_6690	0.4074074074074074	middle
ycjS	ycjS	0.4074074074074074	middle
group_6457	group_6457	0.4074074074074074	middle
group_5735	group_5735	0.4074074074074074	middle
group_5434	group_5434	0.4074074074074074	middle
group_5187	group_5187	0.4074074074074074	middle
group_5031	group_5031	0.4074074074074074	middle
group_4883	group_4883	0.4074074074074074	middle
group_4627	group_4627	0.4074074074074074	middle
group_4546	group_4546	0.4074074074074074	middle
group_3530	group_3530	0.4074074074074074	middle
group_3477	group_3477	0.4074074074074074	middle
group_3476	group_3476	0.4074074074074074	middle
group_3211	group_3211	0.4074074074074074	middle
group_3183	group_3183	0.4074074074074074	middle
group_2181	group_2181	0.4074074074074074	middle
group_2063	group_2063	0.4074074074074074	middle
group_2004	group_2004	0.4074074074074074	middle
group_2000	group_2000	0.4074074074074074	middle
group_1291	group_1291	0.4074074074074074	middle
group_316	group_316	0.4074074074074074	middle
group_15925	group_15925	0.3888888888888889	middle
group_15830	group_15830	0.3888888888888889	middle
group_15657	group_15657	0.3888888888888889	middle
group_14573	group_14573	0.3888888888888889	middle
group_14400	group_14400	0.3888888888888889	middle
group_11885	group_11885	0.3888888888888889	middle
group_10757	group_10757	0.3888888888888889	middle
group_10754	group_10754	0.3888888888888889	middle
group_10727	group_10727	0.3888888888888889	middle
group_10720	group_10720	0.3888888888888889	middle
group_10296	group_10296	0.3888888888888889	middle
group_10099	group_10099	0.3888888888888889	middle
group_10002	group_10002	0.3888888888888889	middle
group_9963	group_9963	0.3888888888888889	middle
group_9943	group_9943	0.3888888888888889	middle
group_9928	group_9928	0.3888888888888889	middle
group_9922	group_9922	0.3888888888888889	middle
group_9837	group_9837	0.3888888888888889	middle
group_9792	group_9792	0.3888888888888889	middle
group_9779	group_9779	0.3888888888888889	middle
group_9708	group_9708	0.3888888888888889	middle
group_9689	group_9689	0.3888888888888889	middle
group_9564	group_9564	0.3888888888888889	middle
group_9534	group_9534	0.3888888888888889	middle
group_9375	group_9375	0.3888888888888889	middle
group_8793	group_8793	0.3888888888888889	middle
group_7580	group_7580	0.3888888888888889	middle
group_6634	group_6634	0.3888888888888889	middle
group_5645	group_5645	0.3888888888888889	middle
group_4830	group_4830	0.3888888888888889	middle
group_4719	group_4719	0.3888888888888889	middle
group_4673	group_4673	0.3888888888888889	middle
group_3950	group_3950	0.3888888888888889	middle
group_3940	group_3940	0.3888888888888889	middle
group_3890	group_3890	0.3888888888888889	middle
group_3770	group_3770	0.3888888888888889	middle
group_3582	group_3582	0.3888888888888889	middle
group_3413	group_3413	0.3888888888888889	middle
group_3330	group_3330	0.3888888888888889	middle
group_3204	group_3204	0.3888888888888889	middle
group_2191	group_2191	0.3888888888888889	middle
group_2070	group_2070	0.3888888888888889	middle
group_2064	group_2064	0.3888888888888889	middle
group_2008	group_2008	0.3888888888888889	middle
group_1704	group_1704	0.3888888888888889	middle
group_14209	group_14209	0.3703703703703703	middle
group_13484	group_13484	0.3703703703703703	middle
group_12825	group_12825	0.3703703703703703	middle
group_12714	group_12714	0.3703703703703703	middle
group_12202	group_12202	0.3703703703703703	middle
group_11737	group_11737	0.3703703703703703	middle
group_11546	group_11546	0.3703703703703703	middle
group_11288	group_11288	0.3703703703703703	middle
group_10766	group_10766	0.3703703703703703	middle
group_10713	group_10713	0.3703703703703703	middle
group_10364	group_10364	0.3703703703703703	middle
group_10326	group_10326	0.3703703703703703	middle
group_10232	group_10232	0.3703703703703703	middle
